id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,risk_profile
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|38,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 600 CHF
PAX Gold: 300 CHF
Bitcoin: 100 CHF","[ProductRecommendation(product='USDC', amount=600.0), ProductRecommendation(product='Gold', amount=300.0), ProductRecommendation(product='Bitcoin', amount=100.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|41,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 600 CHF
Ethereum: 300 CHF
USDC: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=600.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='USDC', amount=100.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|42,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 600 CHF
USDC (USDC): 250 CHF
Ethereum (Ethereum): 150 CHF",[],risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|44,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 600 CHF
Ethereum: 300 CHF
USDC: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=600.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='USDC', amount=100.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|43,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 700 CHF
Ethereum: 200 CHF
USDC: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=700.0), ProductRecommendation(product='Ethereum', amount=200.0), ProductRecommendation(product='USDC', amount=100.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|45,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 600 CHF
Ethereum: 400 CHF","[ProductRecommendation(product='Bitcoin', amount=600.0), ProductRecommendation(product='Ethereum', amount=400.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|47,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 600 CHF
Ethereum: 300 CHF
USDC: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=600.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='USDC', amount=100.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|48,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 650 CHF
Ethereum: 250 CHF
Solana: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=650.0), ProductRecommendation(product='Ethereum', amount=250.0), ProductRecommendation(product='Solana', amount=100.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|46,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 700 CHF
Ethereum: 200 CHF
PAX Gold: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=700.0), ProductRecommendation(product='Ethereum', amount=200.0), ProductRecommendation(product='Gold', amount=100.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|73,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 5000 CHF
USDC: 3000 CHF
Ethereum: 2000 CHF","[ProductRecommendation(product='Bitcoin', amount=5000.0), ProductRecommendation(product='USDC', amount=3000.0), ProductRecommendation(product='Ethereum', amount=2000.0)]",risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|76,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 5500 CHF
Ethereum (Ethereum): 3000 CHF
USDC (USDC): 1500 CHF",[],risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|74,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 4000 CHF
PAX Gold: 3000 CHF
Tether: 2000 CHF
Bitcoin: 1000 CHF","[ProductRecommendation(product='USDC', amount=4000.0), ProductRecommendation(product='Gold', amount=3000.0), ProductRecommendation(product='Tether', amount=2000.0), ProductRecommendation(product='Bitcoin', amount=1000.0)]",risk-averse
