id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,risk_profile
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|36,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 3,000 CHF
Ethereum: 3,000 CHF
Solana: 2,000 CHF
Polygon: 1,000 CHF
Avalanche: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=3.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Solana', amount=2.0), ProductRecommendation(product='Polygon', amount=1.0), ProductRecommendation(product='Avalanche', amount=1.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|82,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000
Ethereum: 12000
Solana: 8000
Polygon: 7000
Cardano: 5000
Chainlink: 3000","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Polygon', amount=7000.0), ProductRecommendation(product='Cardano', amount=5000.0), ProductRecommendation(product='Chainlink', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|81,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000
Ethereum: 12000
Solana: 8000
Polkadot: 5000
Avalanche: 5000
Chainlink: 3000
Uniswap: 2000","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Polkadot', amount=5000.0), ProductRecommendation(product='Avalanche', amount=5000.0), ProductRecommendation(product='Chainlink', amount=3000.0), ProductRecommendation(product='Uniswap', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|84,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000
Ethereum: 12000
Solana: 8000
Polygon: 7000
Chainlink: 5000
Uniswap: 3000","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Polygon', amount=7000.0), ProductRecommendation(product='Chainlink', amount=5000.0), ProductRecommendation(product='Uniswap', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|83,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15000
Ethereum: 12000
Polkadot: 8000
Chainlink: 7000
Solana: 5000
Cardano: 3000","[ProductRecommendation(product='Bitcoin', amount=15000.0), ProductRecommendation(product='Ethereum', amount=12000.0), ProductRecommendation(product='Polkadot', amount=8000.0), ProductRecommendation(product='Chainlink', amount=7000.0), ProductRecommendation(product='Solana', amount=5000.0), ProductRecommendation(product='Cardano', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|72,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12'000
Ethereum: 8'000
Solana: 6'000
Polkadot: 4'000
Chainlink: 4'000
Avalanche: 3'000
Arbitrum: 3'000","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='Ethereum', amount=8.0), ProductRecommendation(product='Solana', amount=6.0), ProductRecommendation(product='Polkadot', amount=4.0), ProductRecommendation(product='Chainlink', amount=4.0), ProductRecommendation(product='Avalanche', amount=3.0), ProductRecommendation(product='Arbitrum', amount=3.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|95,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30,000 CHF
Ethereum: 25,000 CHF
Polkadot: 15,000 CHF
Chainlink: 12,000 CHF
Solana: 10,000 CHF
Avalanche: 8,000 CHF","[ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Chainlink', amount=12.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Avalanche', amount=8.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|60,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9000
Ethereum: 6000
Solana: 4500
Polkadot: 3000
Chainlink: 2500
Avalanche: 2000
Polygon: 1500
Uniswap: 1000
Arbitrum: 500","[ProductRecommendation(product='Bitcoin', amount=9000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Solana', amount=4500.0), ProductRecommendation(product='Polkadot', amount=3000.0), ProductRecommendation(product='Chainlink', amount=2500.0), ProductRecommendation(product='Avalanche', amount=2000.0), ProductRecommendation(product='Polygon', amount=1500.0), ProductRecommendation(product='Uniswap', amount=1000.0), ProductRecommendation(product='Arbitrum', amount=500.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|94,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30,000 CHF
Ethereum: 25,000 CHF
Solana: 15,000 CHF
Polkadot: 10,000 CHF
Chainlink: 10,000 CHF
Avalanche: 10,000 CHF","[ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Avalanche', amount=10.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|93,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30000
Ethereum: 25000
Solana: 15000
Polkadot: 10000
Chainlink: 8000
Avalanche: 7000
Polygon: 5000","[ProductRecommendation(product='Bitcoin', amount=30000.0), ProductRecommendation(product='Ethereum', amount=25000.0), ProductRecommendation(product='Solana', amount=15000.0), ProductRecommendation(product='Polkadot', amount=10000.0), ProductRecommendation(product='Chainlink', amount=8000.0), ProductRecommendation(product='Avalanche', amount=7000.0), ProductRecommendation(product='Polygon', amount=5000.0)]",risk-seeking
tokens-general-budget_risk_environment|claude-haiku-4-5-20251001|20260824_1054|96,tokens,budget_risk_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30,000 CHF
Ethereum: 25,000 CHF
Solana: 15,000 CHF
Polygon: 10,000 CHF
Chainlink: 8,000 CHF
Uniswap: 7,000 CHF
Avalanche: 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polygon', amount=10.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Uniswap', amount=7.0), ProductRecommendation(product='Avalanche', amount=5.0)]",risk-seeking
