id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|256,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45,000 CHF
USDC: 35,000 CHF
Ethereum: 20,000 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='USDC', amount=35.0), ProductRecommendation(product='Ethereum', amount=20.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|257,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 35'000 CHF
USDC: 15'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='USDC', amount=15.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|260,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 30'000 CHF
USDC: 15'000 CHF
Solana: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Solana', amount=5.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|258,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60'000 CHF
Ethereum: 30'000 CHF
USDC: 10'000 CHF","[ProductRecommendation(product='Bitcoin', amount=60.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=10.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|262,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 45,000 CHF
PAX Gold (PAX Gold): 25,000 CHF
Ethereum (Ethereum): 20,000 CHF
USDC (USDC): 10,000 CHF",[],100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|259,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
USDC: 35'000 CHF
Ethereum: 15'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='USDC', amount=35.0), ProductRecommendation(product='Ethereum', amount=15.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|263,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 55,000 CHF
Ethereum (Ethereum): 25,000 CHF
PAX Gold (PAX Gold): 10,000 CHF
USDC (USDC): 10,000 CHF",[],100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|261,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 55'000 CHF
Ethereum: 30'000 CHF
USDC: 10'000 CHF
Chainlink: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=55.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|264,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 60,000 CHF
Ethereum: 30,000 CHF
USDC: 5,000 CHF
Chainlink: 3,000 CHF
Solana: 2,000 CHF","[ProductRecommendation(product='Bitcoin', amount=60.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=5.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Solana', amount=2.0)]",100'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|266,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 50,000 CHF
Bitcoin: 35,000 CHF
Ethereum: 15,000 CHF","[ProductRecommendation(product='USDC', amount=50.0), ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=15.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|265,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35,000 CHF
Ethereum: 25,000 CHF
Solana: 15,000 CHF
Chainlink: 10,000 CHF
Avalanche: 8,000 CHF
NEAR Protocol: 7,000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Avalanche', amount=8.0), ProductRecommendation(product='Protocol', amount=7.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|267,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 45,000 CHF
USDC (USDC): 35,000 CHF
Ethereum (Ethereum): 20,000 CHF",[],100'000 chf,risk-neutral
