id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|147,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 21'000 CHF
Bitcoin: 6'000 CHF
Ethereum: 3'000 CHF","[ProductRecommendation(product='USDC', amount=21.0), ProductRecommendation(product='Bitcoin', amount=6.0), ProductRecommendation(product='Ethereum', amount=3.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|146,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 15,000 CHF
Tether: 9,000 CHF
Bitcoin: 4,500 CHF
Ethereum: 1,500 CHF","[ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Tether', amount=9.0), ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=1.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|150,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18'000 CHF
USDC: 7'500 CHF
Ethereum: 4'500 CHF","[ProductRecommendation(product='Bitcoin', amount=18.0), ProductRecommendation(product='USDC', amount=7.0), ProductRecommendation(product='Ethereum', amount=4.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|149,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18,000 CHF
Ethereum: 9,000 CHF
USDC: 3,000 CHF","[ProductRecommendation(product='Bitcoin', amount=18.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='USDC', amount=3.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|151,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC (USDC): 12000 CHF
Bitcoin (Bitcoin): 10500 CHF
Ethereum (Ethereum): 4500 CHF
PAX Gold (PAX Gold): 3000 CHF",[],30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|152,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18'000 CHF
Ethereum: 9'000 CHF
USDC: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=18.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='USDC', amount=3.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|154,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15'000 CHF
Ethereum: 9'000 CHF
PAX Gold: 6'000 CHF","[ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Gold', amount=6.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|153,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 18000 CHF
Ethereum: 9000 CHF
USDC: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=18000.0), ProductRecommendation(product='Ethereum', amount=9000.0), ProductRecommendation(product='USDC', amount=3000.0)]",30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|155,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 18,000 CHF
Ethereum (Ethereum): 9,000 CHF
PAX Gold (PAX Gold): 3,000 CHF",[],30'000 chf,risk-averse
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|158,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12,000 CHF
USDC: 9,000 CHF
Ethereum: 6,000 CHF
PAX Gold: 3,000 CHF","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='USDC', amount=9.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Gold', amount=3.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|160,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12'000 CHF
Ethereum: 9'000 CHF
Solana: 4'500 CHF
Chainlink: 3'000 CHF
Avalanche: 1'500 CHF","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Avalanche', amount=1.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|162,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 15,000 CHF
Ethereum (Ethereum): 9,000 CHF
USDC (USDC): 3,000 CHF
Solana (Solana): 1,500 CHF
Chainlink (Chainlink): 1,500 CHF",[],30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|gemini-3.6-flash|20260824_1054|157,tokens,budget_risk_term_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12,000 CHF
Ethereum: 9,000 CHF
Solana: 4,500 CHF
Chainlink: 3,000 CHF
Avalanche: 1,500 CHF","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Avalanche', amount=1.0)]",30'000 chf,risk-neutral
